"","Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
"114",2018-07-06,"WL1","1","2","V",NA,NA,"<1","2.3",1,"0.7",NA,NA,NA,NA,"starting to die",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"115",2018-07-06,"WL1","1","2","X",40,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"116",2018-07-06,"WL1","1","2.5","V",NA,NA,"~1","2.2",1,"1.0",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,"N",NA,NA,0.5
"117",2018-07-06,"WL1","1","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"118",2018-07-06,"WL1","1","3","V",34,50,"1.23","4.0",1,"1.6",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"blu",NA,NA,NA,NA,"N",NA,NA,1.23
"119",2018-07-06,"WL1","1","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"120",2018-07-06,"WL1","1","3.5","V",32,5,"~1","3.0",1,"1.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"121",2018-07-06,"WL1","1","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA
"122",2018-07-06,"WL1","1","4.5","V",15,27,"<1","2.0",1,"0.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"blu",NA,NA,NA,NA,"N",NA,NA,0.5
"123",2018-07-06,"WL1","1","4.5","V",27,38,"<1","4.0",1,"0.8",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"blu",NA,NA,NA,NA,"N",NA,NA,0.5
"124",2018-07-06,"WL1","1","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",NA,NA,NA
"125",2018-07-06,"WL1","1","5.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"126",2018-07-06,"WL1","1","5.5","V",43,8,"~1","3.0",1,"1.0",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"blu",NA,NA,NA,NA,"N",NA,NA,0.5
"127",2018-07-06,"WL1","1","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"128",2018-07-06,"WL1","1","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"129",2018-07-06,"WL1","1","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"130",2018-07-06,"WL1","1","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"131",2018-07-06,"WL1","1","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA
"132",2018-07-06,"WL1","1","6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",2018-07-06,"WL1","1","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2018-07-06,"WL1","1","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2018-07-06,"WL1","1","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2018-07-06,"WL1","1","8.5","V",NA,NA,"<1","2.1",1,"0.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"blu",NA,NA,NA,NA,"N",NA,NA,0.5
"137",2018-07-06,"WL1","1","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2018-07-06,"WL1","1","9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2018-07-06,"WL1","2","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"140",2018-07-06,"WL1","2","0.5","V",NA,NA,"<1","2.2",0.3,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"141",2018-07-06,"WL1","2","0.5","V",NA,NA,"<1","2.4",0.5,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"142",2018-07-06,"WL1","2","0.5","V",11,24,"<1","3.9",0.8,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"143",2018-07-06,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"144",2018-07-06,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"145",2018-07-06,"WL1","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"146",2018-07-06,"WL1","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"147",2018-07-06,"WL1","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"148",2018-07-06,"WL1","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"149",2018-07-06,"WL1","2","1","F",13,17,"1.85","16.6",1,NA,"4.0","1.0",2.6,1,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"red",NA,NA,NA,"N",NA,NA,1.85
"150",2018-07-06,"WL1","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2018-07-06,"WL1","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
"152",2018-07-06,"WL1","2","1","V",NA,NA,"<1","2.6",1,"0.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"153",2018-07-06,"WL1","2","1","V",NA,NA,"~1","4.1",1,"1.6",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"154",2018-07-06,"WL1","2","1","V",31,36,"2.25","3.7",1,"0.0",NA,NA,NA,NA,"no true leaves, apical meristem gone",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,"Y",NA,NA,2.25
"155",2018-07-06,"WL1","2","1","F",48,23,"1.96","21.0",3,NA,"4.0","4.0",6.2,3,"apical meristem gone",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"red",NA,NA,NA,"Y",NA,NA,1.96
"156",2018-07-06,"WL1","2","1.5","F",26,20.5,"1.27","16.6",1,NA,"3.0","1.0",1.5,1,"apical meristem gone",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"red",NA,NA,NA,"Y",NA,NA,1.27
"157",2018-07-06,"WL1","2","1.5","F",29,6,"1.86","13.6",1,NA,"2.0","1.0",2.2,1,"apical meristem gone",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"blu",NA,NA,NA,"Y",NA,NA,1.86
"158",2018-07-06,"WL1","2","1.5","P",42,3.7,"1.43","13.4",1,NA,"0.0","2.0",3.7,1,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,1.43
"159",2018-07-06,"WL1","2","1.5","P",45,15,"2.86","19.3",1,NA,"0.0","6.0",5.8,1,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,2.86
"160",2018-07-06,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"161",2018-07-06,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"162",2018-07-06,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"163",2018-07-06,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
"164",2018-07-06,"WL1","2","2","V",NA,NA,"<1","1.3",1,"0.4",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"165",2018-07-06,"WL1","2","2","V",NA,NA,"<1","1.5",1,"0.3",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"166",2018-07-06,"WL1","2","2","V",NA,NA,"<1","2.2",1,"0.3",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"167",2018-07-06,"WL1","2","2","V",NA,NA,"<1","1.3",1,"0.2",NA,NA,NA,NA,"poss. Dying",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"168",2018-07-06,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"169",2018-07-06,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2018-07-06,"WL1","2","2","P",40,25,"1.0","12.7",3,NA,"0.0","4.0",4.4,3,"apical meristem damage",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"Y",NA,NA,1
"171",2018-07-06,"WL1","2","2","P",50,30,"2.2","19.5",3,NA,"0.0","18.0",6.8,3,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"red",NA,NA,NA,"N",NA,NA,2.2
"172",2018-07-06,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2018-07-06,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2018-07-06,"WL1","2","2.5","V",8,26,"<1","2.1",1,"0.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"175",2018-07-06,"WL1","2","2.5","V",NA,NA,"<1","1.6",1,"0.4",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"176",2018-07-06,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",2018-07-06,"WL1","2","3","P",35,5,"1.98","21.5",3,NA,"0.0","6.0",6,3,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"red",NA,NA,NA,"N",NA,NA,1.98
"178",2018-07-06,"WL1","2","3","P",48,10,"2.43","31.5",3,NA,"0.0","22.0",6.2,3,"apical meristem damage",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"red",NA,NA,NA,"Y",NA,NA,2.43
"179",2018-07-06,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2018-07-06,"WL1","2","3.5","P",7,20,"1.45","23.0",2,NA,"0.0","4.0",6.4,2,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,1.45
"181",2018-07-06,"WL1","2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2018-07-06,"WL1","2","3.5","P",17,31,"1.46","22.0",1,NA,"0.0","5.0",6.1,1,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,1.46
"183",2018-07-06,"WL1","2","3.5","P",50,15,"1.89","29.0",2,NA,"0.0","7.0",5.2,2,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,1.89
"184",2018-07-06,"WL1","2","3.5","V",27,34,"<1","1.1",1,"0.1",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"185",2018-07-06,"WL1","2","3.5","V",NA,NA,"<1","0.8",1,"0.2",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"186",2018-07-06,"WL1","2","3.5","V",NA,NA,"<1","1.0",1,"0.3",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"187",2018-07-06,"WL1","2","3.5","V",25,30,"<1","1.5",1,"0.4",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"blu",NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"188",2018-07-06,"WL1","2","3.5","V",NA,NA,"<1","2.1",1,"0.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"189",2018-07-06,"WL1","2","3.5","P",37,20,"1.33","20.1",1,NA,"0.0","4.0",6.3,1,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,1.33
"190",2018-07-06,"WL1","2","3.5","P",33,5,"2.07","15.5",2,NA,"0.0","7.0",5,2,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,2.07
"191",2018-07-06,"WL1","2","3.5","P",34,20,"1.34","15.1",1,NA,"0.0","2.0",4.6,1,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,1.34
"192",2018-07-06,"WL1","2","3.5","P",36,12,"1.28","32.7",2,NA,"0.0","2.0",2.8,2,"herb dam on apices",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"Y",NA,NA,1.28
"193",2018-07-06,"WL1","2","3.5","V?",40,5,"1.18","6.8",1,"0.0",NA,NA,NA,NA,"major herb, can't tell true height or pheno",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,"Y",NA,NA,1.18
"194",2018-07-06,"WL1","2","3.5","P",38,39,"1.69","23.0",1,NA,"0.0","7.0",7.1,1,"must've missed flowering cohort b/c no swd",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,"N",NA,NA,1.69
"195",2018-07-06,"WL1","2","3.5","V",NA,NA,"<1","2.0",1,"0.4",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"196",2018-07-06,"WL1","2","4","P",9,23,"1.53","20.5",2,NA,"0.0","2.0",4.6,1,"apical meristem damage",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"Y",NA,NA,1.53
"197",2018-07-06,"WL1","2","4","V",16,30,"1.26","4.3",1,"1.7",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,"N",NA,NA,1.26
"198",2018-07-06,"WL1","2","4","V",NA,NA,"<1","1.8",1,"0.3",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"199",2018-07-06,"WL1","2","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2018-07-06,"WL1","2","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2018-07-06,"WL1","2","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2018-07-06,"WL1","2","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2018-07-06,"WL1","2","6","P",45,42,"3.23","21.9",3,NA,"0.0","9.0",4,3,"apical meristem damage",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"Y",NA,NA,3.23
"204",2018-07-06,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2018-07-06,"WL1","2","6.5","P",5,32,"1.78","19.5",2,NA,"0.0","3.0",5.6,2,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"N",NA,NA,1.78
"206",2018-07-06,"WL1","2","6.5","P",16,40,"3.26","21.0",5,NA,"0.0","18.0",5.8,4,"5th repro branch is chewed off",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"Y",NA,NA,3.26
"207",2018-07-06,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2018-07-06,"WL1","2","7","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"neon grn",NA,NA,NA,NA,NA,NA,NA,NA
"209",2018-07-06,"WL1","2","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2018-07-06,"WL1","2","8","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"211",2018-07-06,"WL1","2","8","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2018-07-06,"WL1","2","8.5","V",10,13,"1.19","2.3",1,"1.0",NA,NA,NA,NA,NA,2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,"N",NA,NA,1.19
"213",2018-07-06,"WL1","2","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2018-07-06,"WL1","2","9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants",2018,NA,NA,NA,"Eva, Mimi, & Niel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2018-07-06,"WL1","3","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2018-07-06,"WL1","3","0","V",27,6,"<1","3.0",1,"0.9",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,"blu",NA,"neon grn",NA,NA,NA,NA,"N",NA,NA,0.5
"217",2018-07-06,"WL1","3","0","V",38,22,"<1","3.0",1,"0.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,"blu",NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"218",2018-07-06,"WL1","3","0.5","P",16.5,3,"1.69","17.1",1,NA,"0.0","4.0",5,1,"partial herb dam",2018,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,"white",NA,NA,NA,"Y",NA,NA,1.69
